Date	Country/Region	Province/State	Confirmed	Recovered	Deaths				
2020-10-03	China	Jilin	157	155	2				
2020-10-04	China	Jilin	157	155	2				
2020-10-05	China	Jilin	157	155	2				
2020-10-06	China	Jilin	157	155	2				
2020-10-07	China	Jilin	157	155	2				
2020-10-08	China	Jilin	157	155	2				
2020-10-09	China	Jilin	157	155	2				
2020-10-10	China	Jilin	157	155	2				
2020-10-11	China	Jilin	157	155	2				
2020-10-12	China	Jilin	157	155	2				
2020-10-13	China	Jilin	157	155	2				
2020-10-14	China	Jilin	157	155	2				
2020-10-15	China	Jilin	157	155	2				
2020-10-16	China	Jilin	157	155	2				
2020-10-17	China	Jilin	157	155	2				
2020-10-18	China	Jilin	157	155	2				
2020-10-19	China	Jilin	157	155	2				
2020-10-20	China	Jilin	157	155	2				
2020-10-21	China	Jilin	157	155	2				
2020-10-22	China	Jilin	157	155	2				
2020-10-23	China	Jilin	157	155	2				
2020-10-24	China	Jilin	157	155	2				
2020-10-25	China	Jilin	157	155	2				
2020-10-26	China	Jilin	157	155	2				
2020-10-27	China	Jilin	157	155	2				
2020-10-28	China	Jilin	157	155	2				
2020-10-29	China	Jilin	157	155	2				
2020-10-30	China	Jilin	157	155	2				
2020-10-31	China	Jilin	157	155	2				
2020-11-01	China	Jilin	157	155	2				
2020-11-02	China	Jilin	157	155	2				
2020-11-03	China	Jilin	157	155	2				
2020-11-04	China	Jilin	157	155	2				
2020-11-05	China	Jilin	157	155	2				
2020-11-06	China	Jilin	157	155	2				
2020-11-07	China	Jilin	157	155	2				
2020-11-08	China	Jilin	157	155	2				
2020-11-09	China	Jilin	157	155	2				
2020-11-10	China	Jilin	157	155	2				
2020-11-11	China	Jilin	157	155	2				
2020-11-12	China	Jilin	157	155	2				
2020-11-13	China	Jilin	157	155	2				
2020-11-14	China	Jilin	157	155	2				
2020-11-15	China	Jilin	157	155	2				
2020-11-16	China	Jilin	157	155	2				
2020-11-17	China	Jilin	157	155	2				
2020-11-18	China	Jilin	157	155	2				
2020-11-19	China	Jilin	157	155	2				
2020-11-20	China	Jilin	157	155	2				
2020-11-21	China	Jilin	157	155	2				
2020-11-22	China	Jilin	157	155	2				
2020-11-23	China	Jilin	157	155	2				
2020-11-24	China	Jilin	157	155	2				
2020-11-25	China	Jilin	157	155	2				
2020-11-26	China	Jilin	157	155	2				
2020-11-27	China	Jilin	157	155	2				
2020-11-28	China	Jilin	157	155	2				
2020-11-29	China	Jilin	157	155	2				
2020-11-30	China	Jilin	157	155	2				
2020-12-01	China	Jilin	157	155	2				
2020-12-02	China	Jilin	157	155	2				
2020-12-03	China	Jilin	157	155	2				
2020-12-04	China	Jilin	157	155	2				
2020-12-05	China	Jilin	157	155	2				
2020-12-06	China	Jilin	157	155	2				
2020-12-07	China	Jilin	157	155	2				
2020-12-08	China	Jilin	157	155	2				
2020-12-09	China	Jilin	157	155	2				
2020-12-10	China	Jilin	157	155	2				
2020-12-11	China	Jilin	157	155	2				
2020-12-12	China	Jilin	157	155	2				
2020-12-13	China	Jilin	157	155	2				
2020-12-14	China	Jilin	157	155	2				
2020-12-15	China	Jilin	157	155	2				
2020-12-16	China	Jilin	157	155	2				
2020-12-17	China	Jilin	157	155	2				
2020-12-18	China	Jilin	157	155	2				
2020-12-19	China	Jilin	157	155	2				
2020-12-20	China	Jilin	157	155	2				
2020-12-21	China	Jilin	157	155	2				
2020-12-22	China	Jilin	157	155	2				
2020-12-23	China	Jilin	157	155	2				
2020-12-24	China	Jilin	157	155	2				
2020-12-25	China	Jilin	157	155	2				
2020-12-26	China	Jilin	157	155	2				
2020-12-27	China	Jilin	157	155	2				
2020-01-22	China	Liaoning	2	0	0				
2020-01-23	China	Liaoning	3	0	0				
2020-01-24	China	Liaoning	4	0	0				
2020-01-25	China	Liaoning	17	0	0				
2020-01-26	China	Liaoning	21	0	0				
2020-01-27	China	Liaoning	27	0	0				
2020-01-28	China	Liaoning	34	0	0				
2020-01-29	China	Liaoning	39	1	0				
2020-01-30	China	Liaoning	41	1	0				
2020-01-31	China	Liaoning	48	1	0				
2020-02-01	China	Liaoning	64	1	0				
2020-02-02	China	Liaoning	70	1	0				
2020-02-03	China	Liaoning	74	1	0				
2020-02-04	China	Liaoning	81	2	0				
2020-02-05	China	Liaoning	89	4	0				
2020-02-06	China	Liaoning	94	5	0				
2020-02-07	China	Liaoning	99	7	0				
2020-02-08	China	Liaoning	105	8	0				
2020-02-09	China	Liaoning	107	12	0				
2020-02-10	China	Liaoning	108	13	0				
2020-02-11	China	Liaoning	111	19	0				
2020-02-12	China	Liaoning	116	20	1				
2020-02-13	China	Liaoning	117	22	1				
2020-02-14	China	Liaoning	119	29	1				
2020-02-15	China	Liaoning	119	31	1				
2020-02-16	China	Liaoning	121	40	1				
2020-02-17	China	Liaoning	121	43	1				
2020-02-18	China	Liaoning	121	53	1				
2020-02-19	China	Liaoning	121	55	1				
2020-02-20	China	Liaoning	121	59	1				
2020-02-21	China	Liaoning	121	61	1				
2020-02-22	China	Liaoning	121	66	1				
2020-02-23	China	Liaoning	121	73	1				
2020-02-24	China	Liaoning	121	80	1				
2020-02-25	China	Liaoning	121	83	1				
2020-02-26	China	Liaoning	121	88	1				
2020-02-27	China	Liaoning	121	93	1				
2020-02-28	China	Liaoning	121	93	1				
2020-02-29	China	Liaoning	121	96	1				
2020-03-01	China	Liaoning	122	103	1				
2020-03-02	China	Liaoning	122	103	1				
2020-03-03	China	Liaoning	125	106	1				
2020-03-04	China	Liaoning	125	106	1				
2020-03-05	China	Liaoning	125	106	1				
2020-03-06	China	Liaoning	125	106	1				
2020-03-07	China	Liaoning	125	107	1				
2020-03-08	China	Liaoning	125	109	1				
2020-03-09	China	Liaoning	125	109	1				
2020-03-10	China	Liaoning	125	111	1				
2020-03-11	China	Liaoning	125	111	1				
2020-03-12	China	Liaoning	125	112	1				
2020-03-13	China	Liaoning	125	112	1				
2020-03-14	China	Liaoning	125	113	1				
2020-03-15	China	Liaoning	125	114	1				
2020-03-16	China	Liaoning	125	115	1				
2020-03-17	China	Liaoning	125	120	1				
2020-03-18	China	Liaoning	125	122	1				
2020-03-19	China	Liaoning	125	122	1				
2020-03-20	China	Liaoning	126	122	2				
2020-03-21	China	Liaoning	126	122	2				
2020-03-22	China	Liaoning	127	124	2				
2020-03-23	China	Liaoning	127	124	2				
2020-03-24	China	Liaoning	127	124	2				
2020-03-25	China	Liaoning	127	124	2				
2020-03-26	China	Liaoning	128	124	2				
2020-03-27	China	Liaoning	128	124	2				
2020-03-28	China	Liaoning	132	124	2				
2020-03-29	China	Liaoning	134	124	2				
2020-03-30	China	Liaoning	136	124	2				
2020-03-31	China	Liaoning	139	124	2				
2020-04-01	China	Liaoning	140	124	2				
2020-04-02	China	Liaoning	141	124	2				
2020-04-03	China	Liaoning	141	124	2				
2020-04-04	China	Liaoning	141	125	2				
2020-04-05	China	Liaoning	142	126	2				
2020-04-06	China	Liaoning	142	128	2				
2020-04-07	China	Liaoning	144	130	2				
2020-04-08	China	Liaoning	144	131	2				
2020-04-09	China	Liaoning	144	132	2				
2020-04-10	China	Liaoning	144	132	2				
2020-04-11	China	Liaoning	145	133	2				
2020-04-12	China	Liaoning	145	136	2				
2020-04-13	China	Liaoning	145	136	2				
2020-04-14	China	Liaoning	145	138	2				
2020-04-15	China	Liaoning	145	138	2				
2020-04-16	China	Liaoning	145	140	2				
2020-04-17	China	Liaoning	146	140	2				
2020-04-18	China	Liaoning	146	142	2				
2020-04-19	China	Liaoning	146	142	2				
2020-04-20	China	Liaoning	146	143	2				
2020-04-21	China	Liaoning	146	143	2				
2020-04-22	China	Liaoning	146	143	2				
2020-04-23	China	Liaoning	146	143	2				
2020-04-24	China	Liaoning	146	143	2				
2020-04-25	China	Liaoning	146	143	2				
2020-04-26	China	Liaoning	146	143	2				
2020-04-27	China	Liaoning	146	143	2				
2020-04-28	China	Liaoning	146	143	2				
2020-04-29	China	Liaoning	146	143	2				
2020-04-30	China	Liaoning	146	143	2				
2020-05-01	China	Liaoning	146	144	2				
2020-05-02	China	Liaoning	146	144	2				
2020-05-03	China	Liaoning	146	144	2				
2020-05-04	China	Liaoning	146	144	2				
2020-05-05	China	Liaoning	146	144	2				
2020-05-06	China	Liaoning	146	144	2				
2020-05-07	China	Liaoning	146	144	2				
2020-05-08	China	Liaoning	146	144	2				
2020-05-09	China	Liaoning	146	144	2				
2020-05-10	China	Liaoning	147	144	2				
2020-05-11	China	Liaoning	147	144	2				
2020-05-12	China	Liaoning	147	144	2				
2020-05-13	China	Liaoning	149	144	2				
2020-05-14	China	Liaoning	149	144	2				
2020-05-15	China	Liaoning	149	144	2				
2020-05-16	China	Liaoning	149	144	2				
2020-05-17	China	Liaoning	149	144	2				
2020-05-18	China	Liaoning	149	144	2				
2020-05-19	China	Liaoning	149	144	2				
2020-05-20	China	Liaoning	149	144	2				
2020-05-21	China	Liaoning	149	144	2				
2020-05-22	China	Liaoning	149	144	2				
2020-05-23	China	Liaoning	149	144	2				
2020-05-24	China	Liaoning	149	145	2				
2020-05-25	China	Liaoning	149	147	2				
2020-05-26	China	Liaoning	149	147	2				
2020-05-27	China	Liaoning	149	147	2				
2020-05-28	China	Liaoning	149	147	2				
2020-05-29	China	Liaoning	149	147	2				
2020-05-30	China	Liaoning	149	147	2				
2020-05-31	China	Liaoning	149	147	2				
2020-06-01	China	Liaoning	149	147	2				
2020-06-02	China	Liaoning	149	147	2				
2020-06-03	China	Liaoning	149	147	2				
2020-06-04	China	Liaoning	149	147	2				
2020-06-05	China	Liaoning	149	147	2				
2020-06-06	China	Liaoning	149	147	2				
2020-06-07	China	Liaoning	149	147	2				
2020-06-08	China	Liaoning	149	147	2				
2020-06-09	China	Liaoning	149	147	2				
2020-06-10	China	Liaoning	149	147	2				
2020-06-11	China	Liaoning	149	147	2				
2020-06-12	China	Liaoning	149	147	2				
2020-06-13	China	Liaoning	151	147	2				
2020-06-14	China	Liaoning	151	147	2				
2020-06-15	China	Liaoning	152	147	2				
2020-06-16	China	Liaoning	152	147	2				
2020-06-17	China	Liaoning	152	147	2				
2020-06-18	China	Liaoning	153	147	2				
2020-06-19	China	Liaoning	153	147	2				
2020-06-20	China	Liaoning	153	147	2				
2020-06-21	China	Liaoning	154	147	2				
2020-06-22	China	Liaoning	154	147	2				
2020-06-23	China	Liaoning	154	147	2				
2020-06-24	China	Liaoning	154	147	2				
2020-06-25	China	Liaoning	154	147	2				
2020-06-26	China	Liaoning	154	147	2				
2020-06-27	China	Liaoning	154	147	2				
2020-06-28	China	Liaoning	155	147	2				
2020-06-29	China	Liaoning	155	147	2				
2020-06-30	China	Liaoning	155	148	2				
2020-07-01	China	Liaoning	155	148	2				
2020-07-02	China	Liaoning	156	148	2				
2020-07-03	China	Liaoning	156	149	2				
2020-07-04	China	Liaoning	156	150	2				
2020-07-05	China	Liaoning	157	150	2				
2020-07-06	China	Liaoning	157	150	2				
2020-07-07	China	Liaoning	159	150	2				
2020-07-08	China	Liaoning	162	150	2				
2020-07-09	China	Liaoning	162	150	2				
2020-07-10	China	Liaoning	162	150	2				
2020-07-11	China	Liaoning	164	150	2				
2020-07-12	China	Liaoning	164	150	2				
2020-07-13	China	Liaoning	164	150	2				
2020-07-14	China	Liaoning	164	150	2				
2020-07-15	China	Liaoning	164	150	2				
2020-07-16	China	Liaoning	164	151	2				
2020-07-17	China	Liaoning	164	152	2				
2020-07-18	China	Liaoning	164	153	2				
2020-07-19	China	Liaoning	164	154	2				
2020-07-20	China	Liaoning	164	156	2				
2020-07-21	China	Liaoning	164	157	2				
2020-07-22	China	Liaoning	165	158	2				
2020-07-23	China	Liaoning	167	158	2				
2020-07-24	China	Liaoning	176	159	2				
2020-07-25	China	Liaoning	189	159	2				
2020-07-26	China	Liaoning	203	160	2				
2020-07-27	China	Liaoning	209	160	2				
2020-07-28	China	Liaoning	217	160	2				
2020-07-29	China	Liaoning	222	160	2				
2020-07-30	China	Liaoning	233	160	2				
2020-07-31	China	Liaoning	241	160	2				
2020-08-01	China	Liaoning	244	160	2				
2020-08-02	China	Liaoning	253	160	2				
2020-08-03	China	Liaoning	255	160	2				
2020-08-04	China	Liaoning	255	160	2				
2020-08-05	China	Liaoning	258	161	2				
2020-08-06	China	Liaoning	259	165	2				
2020-08-07	China	Liaoning	259	168	2				
2020-08-08	China	Liaoning	259	174	2				
2020-08-09	China	Liaoning	261	181	2				
2020-08-10	China	Liaoning	261	186	2				
2020-08-11	China	Liaoning	261	191	2				
2020-08-12	China	Liaoning	261	202	2				
2020-08-13	China	Liaoning	261	207	2				
2020-08-14	China	Liaoning	261	220	2				
2020-08-15	China	Liaoning	261	226	2				
2020-08-16	China	Liaoning	261	227	2				
2020-08-17	China	Liaoning	261	227	2				
2020-08-18	China	Liaoning	261	232	2				
2020-08-19	China	Liaoning	261	242	2				
2020-08-20	China	Liaoning	261	245	2				
2020-08-21	China	Liaoning	261	245	2				
2020-08-22	China	Liaoning	261	248	2				
2020-08-23	China	Liaoning	261	250	2				
2020-08-24	China	Liaoning	262	253	2				
2020-08-25	China	Liaoning	262	254	2				
2020-08-26	China	Liaoning	262	254	2				
2020-08-27	China	Liaoning	262	256	2				
2020-08-28	China	Liaoning	262	258	2				
2020-08-29	China	Liaoning	262	259	2				
2020-08-30	China	Liaoning	262	259	2				
2020-08-31	China	Liaoning	262	259	2				
2020-09-01	China	Liaoning	262	259	2				
2020-09-02	China	Liaoning	263	259	2				
2020-09-03	China	Liaoning	263	259	2				
2020-09-04	China	Liaoning	263	259	2				
2020-09-05	China	Liaoning	263	259	2				
2020-09-06	China	Liaoning	263	259	2				
2020-09-07	China	Liaoning	263	260	2				
2020-09-08	China	Liaoning	263	260	2				
2020-09-09	China	Liaoning	263	260	2				
2020-09-10	China	Liaoning	264	260	2				
2020-09-11	China	Liaoning	264	260	2				
2020-09-12	China	Liaoning	264	261	2				
2020-09-13	China	Liaoning	264	261	2				
2020-09-14	China	Liaoning	264	261	2				
2020-09-15	China	Liaoning	264	262	2				
2020-09-16	China	Liaoning	264	262	2				
2020-09-17	China	Liaoning	264	262	2				
2020-09-18	China	Liaoning	265	262	2				
2020-09-19	China	Liaoning	265	262	2				
2020-09-20	China	Liaoning	265	262	2				
2020-09-21	China	Liaoning	265	262	2				
2020-09-22	China	Liaoning	265	262	2				
2020-09-23	China	Liaoning	267	262	2				
2020-09-24	China	Liaoning	267	263	2				
2020-09-25	China	Liaoning	267	263	2				
2020-09-26	China	Liaoning	271	263	2				
2020-09-27	China	Liaoning	271	263	2				
2020-09-28	China	Liaoning	271	263	2				
2020-09-29	China	Liaoning	271	263	2				
2020-09-30	China	Liaoning	271	263	2				
2020-10-01	China	Liaoning	271	263	2				
2020-10-02	China	Liaoning	271	264	2				
2020-10-03	China	Liaoning	271	266	2				
2020-10-04	China	Liaoning	271	266	2				
2020-10-05	China	Liaoning	271	266	2				
2020-10-06	China	Liaoning	271	266	2				
2020-10-07	China	Liaoning	271	268	2				
2020-10-08	China	Liaoning	273	268	2				
2020-10-09	China	Liaoning	275	269	2				
2020-10-10	China	Liaoning	276	269	2				
2020-10-11	China	Liaoning	280	269	2				
2020-10-12	China	Liaoning	280	269	2				
2020-10-13	China	Liaoning	280	269	2				
2020-10-14	China	Liaoning	280	269	2				
2020-10-15	China	Liaoning	280	270	2				
2020-10-16	China	Liaoning	280	270	2				
2020-10-17	China	Liaoning	280	270	2				
2020-10-18	China	Liaoning	280	270	2				
2020-10-19	China	Liaoning	280	270	2				
2020-10-20	China	Liaoning	280	271	2				
2020-10-21	China	Liaoning	280	271	2				
2020-10-22	China	Liaoning	280	271	2				
2020-10-23	China	Liaoning	280	271	2				
2020-10-24	China	Liaoning	283	272	2				
2020-10-25	China	Liaoning	283	272	2				
2020-10-26	China	Liaoning	283	273	2				
2020-10-27	China	Liaoning	283	273	2				
2020-10-28	China	Liaoning	283	276	2				
2020-10-29	China	Liaoning	283	276	2				
2020-10-30	China	Liaoning	283	276	2				
2020-10-31	China	Liaoning	283	278	2				
2020-11-01	China	Liaoning	283	278	2				
2020-11-02	China	Liaoning	283	278	2				
2020-11-03	China	Liaoning	283	278	2				
2020-11-04	China	Liaoning	283	278	2				
2020-11-05	China	Liaoning	284	279	2				
2020-11-06	China	Liaoning	284	279	2				
2020-11-07	China	Liaoning	284	279	2				
2020-11-08	China	Liaoning	285	279	2				
2020-11-09	China	Liaoning	285	280	2				
2020-11-10	China	Liaoning	286	280	2				
2020-11-11	China	Liaoning	286	280	2				
2020-11-12	China	Liaoning	286	280	2				
2020-11-13	China	Liaoning	288	280	2				
2020-11-14	China	Liaoning	288	280	2				
2020-11-15	China	Liaoning	288	280	2				
2020-11-16	China	Liaoning	288	280	2				
2020-11-17	China	Liaoning	289	280	2				
2020-11-18	China	Liaoning	289	281	2				
2020-11-19	China	Liaoning	289	281	2				
2020-11-20	China	Liaoning	289	281	2				
2020-11-21	China	Liaoning	289	281	2				
2020-11-22	China	Liaoning	289	283	2				
2020-11-23	China	Liaoning	289	283	2				
2020-11-24	China	Liaoning	289	285	2				
2020-11-25	China	Liaoning	289	285	2				
2020-11-26	China	Liaoning	289	286	2				
2020-11-27	China	Liaoning	289	286	2				
2020-11-28	China	Liaoning	289	286	2				
2020-11-29	China	Liaoning	289	286	2				
2020-11-30	China	Liaoning	289	286	2				
2020-12-01	China	Liaoning	289	286	2				
2020-12-02	China	Liaoning	289	286	2				
2020-12-03	China	Liaoning	289	287	2				
2020-12-04	China	Liaoning	289	287	2				
2020-12-05	China	Liaoning	289	287	2				
2020-12-06	China	Liaoning	289	287	2				
2020-12-07	China	Liaoning	289	287	2				
2020-12-08	China	Liaoning	289	287	2				
2020-12-09	China	Liaoning	289	287	2				
2020-12-10	China	Liaoning	289	287	2				
2020-12-11	China	Liaoning	289	287	2				
2020-12-12	China	Liaoning	289	287	2				
2020-12-13	China	Liaoning	289	287	2				
2020-12-14	China	Liaoning	289	287	2				
2020-12-15	China	Liaoning	289	287	2				
2020-12-16	China	Liaoning	289	287	2				
2020-12-17	China	Liaoning	289	287	2				
2020-12-18	China	Liaoning	290	287	2				
2020-12-19	China	Liaoning	291	287	2				
2020-12-20	China	Liaoning	292	287	2				
2020-12-21	China	Liaoning	294	287	2				
2020-12-22	China	Liaoning	295	287	2				
2020-12-23	China	Liaoning	302	287	2				
2020-12-24	China	Liaoning	310	287	2				
2020-12-25	China	Liaoning	316	287	2				
2020-12-26	China	Liaoning	323	287	2				
2020-12-27	China	Liaoning	329	287	2				
2020-01-22	China	Macau	1	0	0				
2020-01-23	China	Macau	2	0	0				
2020-01-24	China	Macau	2	0	0				
2020-01-25	China	Macau	2	0	0				
2020-01-26	China	Macau	5	0	0				
2020-01-27	China	Macau	6	0	0				
2020-01-28	China	Macau	7	0	0				
2020-01-29	China	Macau	7	0	0				
2020-01-30	China	Macau	7	0	0				
2020-01-31	China	Macau	7	0	0				
2020-02-01	China	Macau	7	0	0				
2020-02-02	China	Macau	8	0	0				
2020-02-03	China	Macau	8	0	0				
2020-02-04	China	Macau	10	0	0				
2020-02-05	China	Macau	10	0	0				
2020-02-06	China	Macau	10	1	0				
2020-02-07	China	Macau	10	1	0				
2020-02-08	China	Macau	10	1	0				
2020-02-09	China	Macau	10	1	0				
2020-02-10	China	Macau	10	1	0				
2020-02-11	China	Macau	10	1	0				
2020-02-12	China	Macau	10	2	0				
2020-02-13	China	Macau	10	3	0				
2020-02-14	China	Macau	10	3	0				
2020-02-15	China	Macau	10	3	0				
2020-02-16	China	Macau	10	5	0				
2020-02-17	China	Macau	10	5	0				
2020-02-18	China	Macau	10	5	0				
2020-02-19	China	Macau	10	5	0				
2020-02-20	China	Macau	10	6	0				
2020-02-21	China	Macau	10	6	0				
2020-02-22	China	Macau	10	6	0				
2020-02-23	China	Macau	10	6	0				
2020-02-24	China	Macau	10	6	0				
2020-02-25	China	Macau	10	7	0				
2020-02-26	China	Macau	10	7	0				
2020-02-27	China	Macau	10	8	0				
2020-02-28	China	Macau	10	8	0				
2020-02-29	China	Macau	10	8	0				
2020-03-01	China	Macau	10	8	0				
2020-03-02	China	Macau	10	8	0				
2020-03-03	China	Macau	10	9	0				
2020-03-04	China	Macau	10	9	0				
2020-03-05	China	Macau	10	9	0				
2020-03-06	China	Macau	10	10	0				
2020-03-07	China	Macau	10	10	0				
2020-03-08	China	Macau	10	10	0				
2020-03-09	China	Macau	10	10	0				
2020-03-10	China	Macau	10	10	0				
2020-03-11	China	Macau	10	10	0				
2020-03-12	China	Macau	10	10	0				
2020-03-13	China	Macau	10	10	0				
2020-03-14	China	Macau	10	10	0				
2020-03-15	China	Macau	10	10	0				
2020-03-16	China	Macau	11	10	0				
2020-03-17	China	Macau	12	10	0				
2020-03-18	China	Macau	15	10	0				
2020-03-19	China	Macau	17	10	0				
2020-03-20	China	Macau	17	10	0				
2020-03-21	China	Macau	18	10	0				
2020-03-22	China	Macau	24	10	0				
2020-03-23	China	Macau	24	10	0				
2020-03-24	China	Macau	25	10	0				
2020-03-25	China	Macau	30	10	0				
2020-03-26	China	Macau	31	10	0				
2020-03-27	China	Macau	33	10	0				
2020-03-28	China	Macau	37	10	0				
2020-03-29	China	Macau	37	10	0				
2020-03-30	China	Macau	38	10	0				
2020-03-31	China	Macau	41	10	0				
2020-04-01	China	Macau	41	10	0				
2020-04-02	China	Macau	41	10	0				
2020-04-03	China	Macau	43	10	0				
2020-04-04	China	Macau	43	10	0				
2020-04-05	China	Macau	44	10	0				
2020-04-06	China	Macau	44	10	0				
2020-04-07	China	Macau	44	10	0				
2020-04-08	China	Macau	45	10	0				
2020-04-09	China	Macau	45	10	0				
2020-04-10	China	Macau	45	10	0				
2020-04-11	China	Macau	45	10	0				
2020-04-12	China	Macau	45	13	0				
2020-04-13	China	Macau	45	13	0				
2020-04-14	China	Macau	45	13	0				
2020-04-15	China	Macau	45	16	0				
2020-04-16	China	Macau	45	16	0				
2020-04-17	China	Macau	45	16	0				
2020-04-18	China	Macau	45	17	0				
2020-04-19	China	Macau	45	20	0				
2020-04-20	China	Macau	45	22	0				
2020-04-21	China	Macau	45	24	0				
2020-04-22	China	Macau	45	26	0				
2020-04-23	China	Macau	45	27	0				
2020-04-24	China	Macau	45	27	0				
2020-04-25	China	Macau	45	28	0				
2020-04-26	China	Macau	45	31	0				
2020-04-27	China	Macau	45	32	0				
2020-04-28	China	Macau	45	33	0				
2020-04-29	China	Macau	45	34	0				
2020-04-30	China	Macau	45	35	0				
2020-05-01	China	Macau	45	35	0				
2020-05-02	China	Macau	45	37	0				
2020-05-03	China	Macau	45	39	0				
2020-05-04	China	Macau	45	39	0				
2020-05-05	China	Macau	45	39	0				
2020-05-06	China	Macau	45	40	0				
2020-05-07	China	Macau	45	40	0				
2020-05-08	China	Macau	45	40	0				
2020-05-09	China	Macau	45	40	0				
2020-05-10	China	Macau	45	41	0				
2020-05-11	China	Macau	45	42	0				
2020-05-12	China	Macau	45	42	0				
2020-05-13	China	Macau	45	43	0				
2020-05-14	China	Macau	45	43	0				
2020-05-15	China	Macau	45	43	0				
2020-05-16	China	Macau	45	44	0				
2020-05-17	China	Macau	45	44	0				
2020-05-18	China	Macau	45	44	0				
2020-05-19	China	Macau	45	44	0				
2020-05-20	China	Macau	45	44	0				
2020-05-21	China	Macau	45	44	0				
2020-05-22	China	Macau	45	45	0				
2020-05-23	China	Macau	45	45	0				
2020-05-24	China	Macau	45	45	0				
2020-05-25	China	Macau	45	45	0				
2020-05-26	China	Macau	45	45	0				
2020-05-27	China	Macau	45	45	0				
2020-05-28	China	Macau	45	45	0				
2020-05-29	China	Macau	45	45	0				
2020-05-30	China	Macau	45	45	0				
